,Date,Val,Type,Series
411,2013 JUL,34.7,Aged 16-24: UK: Male,Men
412,2013 AUG,34.3,Aged 16-24: UK: Male,Men
413,2013 SEP,34.6,Aged 16-24: UK: Male,Men
414,2013 OCT,34.3,Aged 16-24: UK: Male,Men
415,2013 NOV,34.7,Aged 16-24: UK: Male,Men
416,2013 DEC,34.9,Aged 16-24: UK: Male,Men
417,2014 JAN,35.0,Aged 16-24: UK: Male,Men
418,2014 FEB,35.3,Aged 16-24: UK: Male,Men
419,2014 MAR,34.7,Aged 16-24: UK: Male,Men
420,2014 APR,35.1,Aged 16-24: UK: Male,Men
421,2014 MAY,35.9,Aged 16-24: UK: Male,Men
422,2014 JUN,36.8,Aged 16-24: UK: Male,Men
423,2014 JUL,36.1,Aged 16-24: UK: Male,Men
424,2014 AUG,36.1,Aged 16-24: UK: Male,Men
425,2014 SEP,36.0,Aged 16-24: UK: Male,Men
426,2014 OCT,36.0,Aged 16-24: UK: Male,Men
427,2014 NOV,35.7,Aged 16-24: UK: Male,Men
428,2014 DEC,35.4,Aged 16-24: UK: Male,Men
429,2015 JAN,35.1,Aged 16-24: UK: Male,Men
430,2015 FEB,35.2,Aged 16-24: UK: Male,Men
431,2015 MAR,35.3,Aged 16-24: UK: Male,Men
432,2015 APR,35.8,Aged 16-24: UK: Male,Men
433,2015 MAY,35.5,Aged 16-24: UK: Male,Men
434,2015 JUN,35.3,Aged 16-24: UK: Male,Men
435,2015 JUL,34.9,Aged 16-24: UK: Male,Men
436,2015 AUG,34.7,Aged 16-24: UK: Male,Men
437,2015 SEP,34.8,Aged 16-24: UK: Male,Men
438,2015 OCT,35.0,Aged 16-24: UK: Male,Men
439,2015 NOV,35.0,Aged 16-24: UK: Male,Men
440,2015 DEC,35.1,Aged 16-24: UK: Male,Men
441,2016 JAN,35.2,Aged 16-24: UK: Male,Men
442,2016 FEB,35.4,Aged 16-24: UK: Male,Men
443,2016 MAR,35.9,Aged 16-24: UK: Male,Men
444,2016 APR,36.2,Aged 16-24: UK: Male,Men
445,2016 MAY,35.9,Aged 16-24: UK: Male,Men
446,2016 JUN,36.0,Aged 16-24: UK: Male,Men
447,2016 JUL,36.0,Aged 16-24: UK: Male,Men
448,2016 AUG,36.7,Aged 16-24: UK: Male,Men
449,2016 SEP,36.8,Aged 16-24: UK: Male,Men
450,2016 OCT,36.2,Aged 16-24: UK: Male,Men
451,2016 NOV,36.2,Aged 16-24: UK: Male,Men
452,2016 DEC,35.9,Aged 16-24: UK: Male,Men
453,2017 JAN,35.9,Aged 16-24: UK: Male,Men
454,2017 FEB,36.1,Aged 16-24: UK: Male,Men
455,2017 MAR,36.2,Aged 16-24: UK: Male,Men
456,2017 APR,36.3,Aged 16-24: UK: Male,Men
457,2017 MAY,36.2,Aged 16-24: UK: Male,Men
458,2017 JUN,36.8,Aged 16-24: UK: Male,Men
459,2017 JUL,37.3,Aged 16-24: UK: Male,Men
460,2017 AUG,38.3,Aged 16-24: UK: Male,Men
461,2017 SEP,38.3,Aged 16-24: UK: Male,Men
462,2017 OCT,37.2,Aged 16-24: UK: Male,Men
463,2017 NOV,37.5,Aged 16-24: UK: Male,Men
464,2017 DEC,37.5,Aged 16-24: UK: Male,Men
465,2018 JAN,37.6,Aged 16-24: UK: Male,Men
466,2018 FEB,36.6,Aged 16-24: UK: Male,Men
467,2018 MAR,36.6,Aged 16-24: UK: Male,Men
468,2018 APR,36.3,Aged 16-24: UK: Male,Men
469,2018 MAY,36.6,Aged 16-24: UK: Male,Men
470,2018 JUN,36.5,Aged 16-24: UK: Male,Men
471,2018 JUL,36.9,Aged 16-24: UK: Male,Men
472,2018 AUG,36.9,Aged 16-24: UK: Male,Men
473,2018 SEP,35.8,Aged 16-24: UK: Male,Men
474,2018 OCT,35.6,Aged 16-24: UK: Male,Men
475,2018 NOV,35.9,Aged 16-24: UK: Male,Men
476,2018 DEC,35.8,Aged 16-24: UK: Male,Men
477,2019 JAN,35.9,Aged 16-24: UK: Male,Men
478,2019 FEB,37.0,Aged 16-24: UK: Male,Men
479,2019 MAR,37.4,Aged 16-24: UK: Male,Men
480,2019 APR,37.7,Aged 16-24: UK: Male,Men
481,2019 MAY,37.1,Aged 16-24: UK: Male,Men
482,2019 JUN,37.6,Aged 16-24: UK: Male,Men
483,2019 JUL,38.0,Aged 16-24: UK: Male,Men
484,2019 AUG,37.9,Aged 16-24: UK: Male,Men
485,2019 SEP,37.5,Aged 16-24: UK: Male,Men
486,2019 OCT,37.5,Aged 16-24: UK: Male,Men
487,2019 NOV,36.7,Aged 16-24: UK: Male,Men
488,2019 DEC,36.2,Aged 16-24: UK: Male,Men
489,2020 JAN,36.2,Aged 16-24: UK: Male,Men
490,2020 FEB,36.5,Aged 16-24: UK: Male,Men
491,2020 MAR,36.5,Aged 16-24: UK: Male,Men
492,2020 APR,36.5,Aged 16-24: UK: Male,Men
493,2020 MAY,37.9,Aged 16-24: UK: Male,Men
494,2020 JUN,38.5,Aged 16-24: UK: Male,Men
495,2020 JUL,39.1,Aged 16-24: UK: Male,Men
496,2020 AUG,39.6,Aged 16-24: UK: Male,Men
497,2020 SEP,40.2,Aged 16-24: UK: Male,Men
498,2020 OCT,39.8,Aged 16-24: UK: Male,Men
499,2020 NOV,40.7,Aged 16-24: UK: Male,Men
500,2020 DEC,41.1,Aged 16-24: UK: Male,Men
501,2021 JAN,42.2,Aged 16-24: UK: Male,Men
502,2021 FEB,41.9,Aged 16-24: UK: Male,Men
503,2021 MAR,42.2,Aged 16-24: UK: Male,Men
504,2021 APR,41.5,Aged 16-24: UK: Male,Men
505,2021 MAY,41.1,Aged 16-24: UK: Male,Men
506,2021 JUN,40.5,Aged 16-24: UK: Male,Men
507,2021 JUL,40.0,Aged 16-24: UK: Male,Men
508,2021 AUG,39.6,Aged 16-24: UK: Male,Men
509,2021 SEP,39.9,Aged 16-24: UK: Male,Men
510,2021 OCT,39.6,Aged 16-24: UK: Male,Men
511,2021 NOV,39.5,Aged 16-24: UK: Male,Men
512,2021 DEC,39.2,Aged 16-24: UK: Male,Men
513,2022 JAN,38.8,Aged 16-24: UK: Male,Men
514,2022 FEB,39.2,Aged 16-24: UK: Male,Men
515,2022 MAR,38.3,Aged 16-24: UK: Male,Men
516,2022 APR,38.7,Aged 16-24: UK: Male,Men
517,2022 MAY,38.3,Aged 16-24: UK: Male,Men
518,2022 JUN,39.1,Aged 16-24: UK: Male,Men
519,2022 JUL,39.7,Aged 16-24: UK: Male,Men
520,2022 AUG,40.6,Aged 16-24: UK: Male,Men
521,2022 SEP,40.6,Aged 16-24: UK: Male,Men
522,2022 OCT,40.1,Aged 16-24: UK: Male,Men
523,2022 NOV,39.5,Aged 16-24: UK: Male,Men
524,2022 DEC,37.9,Aged 16-24: UK: Male,Men
525,2023 JAN,37.3,Aged 16-24: UK: Male,Men
526,2023 FEB,36.3,Aged 16-24: UK: Male,Men
527,2023 MAR,36.6,Aged 16-24: UK: Male,Men
528,2023 APR,36.3,Aged 16-24: UK: Male,Men
529,2023 MAY,35.7,Aged 16-24: UK: Male,Men
156,1992 APR,5.0,Aged 25-34,Men
157,1992 MAY,5.1,Aged 25-34,Men
158,1992 JUN,5.3,Aged 25-34,Men
159,1992 JUL,5.4,Aged 25-34,Men
160,1992 AUG,5.4,Aged 25-34,Men
161,1992 SEP,5.3,Aged 25-34,Men
162,1992 OCT,5.4,Aged 25-34,Men
163,1992 NOV,5.4,Aged 25-34,Men
164,1992 DEC,5.4,Aged 25-34,Men
165,1993 JAN,5.3,Aged 25-34,Men
166,1993 FEB,5.3,Aged 25-34,Men
167,1993 MAR,5.4,Aged 25-34,Men
168,1993 APR,5.5,Aged 25-34,Men
169,1993 MAY,5.6,Aged 25-34,Men
170,1993 JUN,5.7,Aged 25-34,Men
171,1993 JUL,5.7,Aged 25-34,Men
172,1993 AUG,5.7,Aged 25-34,Men
173,1993 SEP,5.5,Aged 25-34,Men
174,1993 OCT,5.4,Aged 25-34,Men
175,1993 NOV,5.6,Aged 25-34,Men
176,1993 DEC,5.3,Aged 25-34,Men
177,1994 JAN,5.3,Aged 25-34,Men
178,1994 FEB,5.2,Aged 25-34,Men
179,1994 MAR,5.3,Aged 25-34,Men
180,1994 APR,5.4,Aged 25-34,Men
181,1994 MAY,5.6,Aged 25-34,Men
182,1994 JUN,5.5,Aged 25-34,Men
183,1994 JUL,5.4,Aged 25-34,Men
184,1994 AUG,5.5,Aged 25-34,Men
185,1994 SEP,5.6,Aged 25-34,Men
186,1994 OCT,5.7,Aged 25-34,Men
187,1994 NOV,5.6,Aged 25-34,Men
188,1994 DEC,5.6,Aged 25-34,Men
189,1995 JAN,5.7,Aged 25-34,Men
190,1995 FEB,5.7,Aged 25-34,Men
191,1995 MAR,5.9,Aged 25-34,Men
192,1995 APR,5.8,Aged 25-34,Men
193,1995 MAY,6.0,Aged 25-34,Men
194,1995 JUN,5.9,Aged 25-34,Men
195,1995 JUL,5.9,Aged 25-34,Men
196,1995 AUG,6.0,Aged 25-34,Men
197,1995 SEP,6.0,Aged 25-34,Men
198,1995 OCT,6.3,Aged 25-34,Men
199,1995 NOV,6.3,Aged 25-34,Men
200,1995 DEC,6.3,Aged 25-34,Men
201,1996 JAN,6.4,Aged 25-34,Men
202,1996 FEB,6.6,Aged 25-34,Men
203,1996 MAR,6.6,Aged 25-34,Men
204,1996 APR,6.6,Aged 25-34,Men
205,1996 MAY,6.6,Aged 25-34,Men
206,1996 JUN,6.8,Aged 25-34,Men
207,1996 JUL,6.5,Aged 25-34,Men
208,1996 AUG,6.4,Aged 25-34,Men
209,1996 SEP,6.4,Aged 25-34,Men
210,1996 OCT,6.4,Aged 25-34,Men
211,1996 NOV,6.6,Aged 25-34,Men
212,1996 DEC,6.7,Aged 25-34,Men
213,1997 JAN,6.6,Aged 25-34,Men
214,1997 FEB,6.5,Aged 25-34,Men
215,1997 MAR,6.5,Aged 25-34,Men
216,1997 APR,6.4,Aged 25-34,Men
217,1997 MAY,6.2,Aged 25-34,Men
218,1997 JUN,6.2,Aged 25-34,Men
219,1997 JUL,6.3,Aged 25-34,Men
220,1997 AUG,6.5,Aged 25-34,Men
221,1997 SEP,6.3,Aged 25-34,Men
222,1997 OCT,6.4,Aged 25-34,Men
223,1997 NOV,6.2,Aged 25-34,Men
224,1997 DEC,6.2,Aged 25-34,Men
225,1998 JAN,6.1,Aged 25-34,Men
226,1998 FEB,6.2,Aged 25-34,Men
227,1998 MAR,6.3,Aged 25-34,Men
228,1998 APR,6.3,Aged 25-34,Men
229,1998 MAY,6.5,Aged 25-34,Men
230,1998 JUN,6.4,Aged 25-34,Men
231,1998 JUL,6.5,Aged 25-34,Men
232,1998 AUG,6.5,Aged 25-34,Men
233,1998 SEP,6.6,Aged 25-34,Men
234,1998 OCT,6.7,Aged 25-34,Men
235,1998 NOV,6.8,Aged 25-34,Men
236,1998 DEC,6.6,Aged 25-34,Men
237,1999 JAN,6.5,Aged 25-34,Men
238,1999 FEB,6.7,Aged 25-34,Men
239,1999 MAR,6.7,Aged 25-34,Men
240,1999 APR,6.6,Aged 25-34,Men
241,1999 MAY,6.5,Aged 25-34,Men
242,1999 JUN,6.5,Aged 25-34,Men
243,1999 JUL,6.3,Aged 25-34,Men
244,1999 AUG,5.9,Aged 25-34,Men
245,1999 SEP,6.1,Aged 25-34,Men
246,1999 OCT,6.0,Aged 25-34,Men
247,1999 NOV,6.0,Aged 25-34,Men
248,1999 DEC,6.2,Aged 25-34,Men
249,2000 JAN,6.3,Aged 25-34,Men
250,2000 FEB,6.2,Aged 25-34,Men
251,2000 MAR,6.2,Aged 25-34,Men
252,2000 APR,6.2,Aged 25-34,Men
253,2000 MAY,6.5,Aged 25-34,Men
254,2000 JUN,6.6,Aged 25-34,Men
255,2000 JUL,6.7,Aged 25-34,Men
256,2000 AUG,6.8,Aged 25-34,Men
257,2000 SEP,6.7,Aged 25-34,Men
258,2000 OCT,6.6,Aged 25-34,Men
259,2000 NOV,6.5,Aged 25-34,Men
260,2000 DEC,6.5,Aged 25-34,Men
261,2001 JAN,6.7,Aged 25-34,Men
262,2001 FEB,6.7,Aged 25-34,Men
263,2001 MAR,6.8,Aged 25-34,Men
264,2001 APR,6.9,Aged 25-34,Men
265,2001 MAY,6.8,Aged 25-34,Men
266,2001 JUN,6.9,Aged 25-34,Men
267,2001 JUL,7.1,Aged 25-34,Men
268,2001 AUG,6.9,Aged 25-34,Men
269,2001 SEP,6.9,Aged 25-34,Men
270,2001 OCT,6.9,Aged 25-34,Men
271,2001 NOV,6.9,Aged 25-34,Men
272,2001 DEC,6.8,Aged 25-34,Men
273,2002 JAN,7.0,Aged 25-34,Men
274,2002 FEB,6.9,Aged 25-34,Men
275,2002 MAR,7.1,Aged 25-34,Men
276,2002 APR,7.1,Aged 25-34,Men
277,2002 MAY,7.3,Aged 25-34,Men
278,2002 JUN,7.4,Aged 25-34,Men
279,2002 JUL,7.4,Aged 25-34,Men
280,2002 AUG,7.4,Aged 25-34,Men
281,2002 SEP,7.3,Aged 25-34,Men
282,2002 OCT,7.3,Aged 25-34,Men
283,2002 NOV,7.2,Aged 25-34,Men
284,2002 DEC,7.5,Aged 25-34,Men
285,2003 JAN,7.5,Aged 25-34,Men
286,2003 FEB,7.6,Aged 25-34,Men
287,2003 MAR,7.8,Aged 25-34,Men
288,2003 APR,7.6,Aged 25-34,Men
289,2003 MAY,7.6,Aged 25-34,Men
290,2003 JUN,7.3,Aged 25-34,Men
291,2003 JUL,7.5,Aged 25-34,Men
292,2003 AUG,7.4,Aged 25-34,Men
293,2003 SEP,7.7,Aged 25-34,Men
294,2003 OCT,7.9,Aged 25-34,Men
295,2003 NOV,8.0,Aged 25-34,Men
296,2003 DEC,8.0,Aged 25-34,Men
297,2004 JAN,7.9,Aged 25-34,Men
298,2004 FEB,8.0,Aged 25-34,Men
299,2004 MAR,8.1,Aged 25-34,Men
300,2004 APR,8.1,Aged 25-34,Men
301,2004 MAY,8.1,Aged 25-34,Men
302,2004 JUN,8.1,Aged 25-34,Men
303,2004 JUL,8.2,Aged 25-34,Men
304,2004 AUG,8.4,Aged 25-34,Men
305,2004 SEP,8.4,Aged 25-34,Men
306,2004 OCT,8.0,Aged 25-34,Men
307,2004 NOV,7.8,Aged 25-34,Men
308,2004 DEC,7.5,Aged 25-34,Men
309,2005 JAN,7.7,Aged 25-34,Men
310,2005 FEB,7.8,Aged 25-34,Men
311,2005 MAR,8.0,Aged 25-34,Men
312,2005 APR,8.1,Aged 25-34,Men
313,2005 MAY,8.1,Aged 25-34,Men
314,2005 JUN,8.3,Aged 25-34,Men
315,2005 JUL,7.7,Aged 25-34,Men
316,2005 AUG,7.8,Aged 25-34,Men
317,2005 SEP,7.6,Aged 25-34,Men
318,2005 OCT,7.4,Aged 25-34,Men
319,2005 NOV,7.3,Aged 25-34,Men
320,2005 DEC,7.0,Aged 25-34,Men
321,2006 JAN,7.2,Aged 25-34,Men
322,2006 FEB,7.2,Aged 25-34,Men
323,2006 MAR,7.0,Aged 25-34,Men
324,2006 APR,7.1,Aged 25-34,Men
325,2006 MAY,7.1,Aged 25-34,Men
326,2006 JUN,7.3,Aged 25-34,Men
327,2006 JUL,7.3,Aged 25-34,Men
328,2006 AUG,7.2,Aged 25-34,Men
329,2006 SEP,7.3,Aged 25-34,Men
330,2006 OCT,7.1,Aged 25-34,Men
331,2006 NOV,7.1,Aged 25-34,Men
332,2006 DEC,7.2,Aged 25-34,Men
333,2007 JAN,7.3,Aged 25-34,Men
334,2007 FEB,7.1,Aged 25-34,Men
335,2007 MAR,7.0,Aged 25-34,Men
336,2007 APR,6.6,Aged 25-34,Men
337,2007 MAY,6.8,Aged 25-34,Men
338,2007 JUN,6.8,Aged 25-34,Men
339,2007 JUL,6.7,Aged 25-34,Men
340,2007 AUG,6.7,Aged 25-34,Men
341,2007 SEP,7.0,Aged 25-34,Men
342,2007 OCT,7.1,Aged 25-34,Men
343,2007 NOV,7.2,Aged 25-34,Men
344,2007 DEC,7.1,Aged 25-34,Men
345,2008 JAN,6.6,Aged 25-34,Men
346,2008 FEB,6.9,Aged 25-34,Men
347,2008 MAR,6.9,Aged 25-34,Men
348,2008 APR,6.8,Aged 25-34,Men
349,2008 MAY,6.8,Aged 25-34,Men
350,2008 JUN,7.0,Aged 25-34,Men
351,2008 JUL,7.5,Aged 25-34,Men
352,2008 AUG,7.6,Aged 25-34,Men
353,2008 SEP,8.0,Aged 25-34,Men
354,2008 OCT,7.7,Aged 25-34,Men
355,2008 NOV,7.4,Aged 25-34,Men
356,2008 DEC,7.1,Aged 25-34,Men
357,2009 JAN,6.9,Aged 25-34,Men
358,2009 FEB,6.7,Aged 25-34,Men
359,2009 MAR,6.9,Aged 25-34,Men
360,2009 APR,7.2,Aged 25-34,Men
361,2009 MAY,7.4,Aged 25-34,Men
362,2009 JUN,7.5,Aged 25-34,Men
363,2009 JUL,7.2,Aged 25-34,Men
364,2009 AUG,7.2,Aged 25-34,Men
365,2009 SEP,7.0,Aged 25-34,Men
366,2009 OCT,7.0,Aged 25-34,Men
367,2009 NOV,7.0,Aged 25-34,Men
368,2009 DEC,7.3,Aged 25-34,Men
369,2010 JAN,7.4,Aged 25-34,Men
370,2010 FEB,7.5,Aged 25-34,Men
371,2010 MAR,7.8,Aged 25-34,Men
372,2010 APR,7.4,Aged 25-34,Men
373,2010 MAY,7.1,Aged 25-34,Men
374,2010 JUN,6.9,Aged 25-34,Men
375,2010 JUL,6.8,Aged 25-34,Men
376,2010 AUG,6.6,Aged 25-34,Men
377,2010 SEP,6.8,Aged 25-34,Men
378,2010 OCT,6.9,Aged 25-34,Men
379,2010 NOV,7.0,Aged 25-34,Men
380,2010 DEC,6.8,Aged 25-34,Men
381,2011 JAN,7.1,Aged 25-34,Men
382,2011 FEB,7.2,Aged 25-34,Men
383,2011 MAR,7.3,Aged 25-34,Men
384,2011 APR,7.3,Aged 25-34,Men
385,2011 MAY,7.4,Aged 25-34,Men
386,2011 JUN,7.6,Aged 25-34,Men
387,2011 JUL,7.3,Aged 25-34,Men
388,2011 AUG,7.5,Aged 25-34,Men
389,2011 SEP,7.5,Aged 25-34,Men
390,2011 OCT,7.6,Aged 25-34,Men
391,2011 NOV,7.7,Aged 25-34,Men
392,2011 DEC,7.7,Aged 25-34,Men
393,2012 JAN,7.5,Aged 25-34,Men
394,2012 FEB,7.3,Aged 25-34,Men
395,2012 MAR,7.4,Aged 25-34,Men
396,2012 APR,7.2,Aged 25-34,Men
397,2012 MAY,7.0,Aged 25-34,Men
398,2012 JUN,6.9,Aged 25-34,Men
399,2012 JUL,7.0,Aged 25-34,Men
400,2012 AUG,7.1,Aged 25-34,Men
401,2012 SEP,7.4,Aged 25-34,Men
402,2012 OCT,7.2,Aged 25-34,Men
403,2012 NOV,6.9,Aged 25-34,Men
404,2012 DEC,6.6,Aged 25-34,Men
405,2013 JAN,6.7,Aged 25-34,Men
406,2013 FEB,6.9,Aged 25-34,Men
407,2013 MAR,6.8,Aged 25-34,Men
408,2013 APR,6.8,Aged 25-34,Men
409,2013 MAY,6.8,Aged 25-34,Men
410,2013 JUN,6.6,Aged 25-34,Men
411,2013 JUL,6.7,Aged 25-34,Men
412,2013 AUG,6.3,Aged 25-34,Men
413,2013 SEP,6.7,Aged 25-34,Men
414,2013 OCT,6.6,Aged 25-34,Men
415,2013 NOV,6.5,Aged 25-34,Men
416,2013 DEC,6.6,Aged 25-34,Men
417,2014 JAN,6.6,Aged 25-34,Men
418,2014 FEB,6.6,Aged 25-34,Men
419,2014 MAR,6.5,Aged 25-34,Men
420,2014 APR,6.6,Aged 25-34,Men
421,2014 MAY,6.5,Aged 25-34,Men
422,2014 JUN,6.9,Aged 25-34,Men
423,2014 JUL,7.1,Aged 25-34,Men
424,2014 AUG,7.1,Aged 25-34,Men
425,2014 SEP,7.4,Aged 25-34,Men
426,2014 OCT,7.6,Aged 25-34,Men
427,2014 NOV,7.9,Aged 25-34,Men
428,2014 DEC,7.9,Aged 25-34,Men
429,2015 JAN,7.9,Aged 25-34,Men
430,2015 FEB,7.6,Aged 25-34,Men
431,2015 MAR,7.8,Aged 25-34,Men
432,2015 APR,7.8,Aged 25-34,Men
433,2015 MAY,7.9,Aged 25-34,Men
434,2015 JUN,7.8,Aged 25-34,Men
435,2015 JUL,7.3,Aged 25-34,Men
436,2015 AUG,7.3,Aged 25-34,Men
437,2015 SEP,6.9,Aged 25-34,Men
438,2015 OCT,6.7,Aged 25-34,Men
439,2015 NOV,6.6,Aged 25-34,Men
440,2015 DEC,6.5,Aged 25-34,Men
441,2016 JAN,6.5,Aged 25-34,Men
442,2016 FEB,6.5,Aged 25-34,Men
443,2016 MAR,6.5,Aged 25-34,Men
444,2016 APR,6.6,Aged 25-34,Men
445,2016 MAY,6.5,Aged 25-34,Men
446,2016 JUN,6.6,Aged 25-34,Men
447,2016 JUL,6.5,Aged 25-34,Men
448,2016 AUG,6.9,Aged 25-34,Men
449,2016 SEP,7.0,Aged 25-34,Men
450,2016 OCT,7.0,Aged 25-34,Men
451,2016 NOV,7.1,Aged 25-34,Men
452,2016 DEC,7.2,Aged 25-34,Men
453,2017 JAN,7.5,Aged 25-34,Men
454,2017 FEB,7.1,Aged 25-34,Men
455,2017 MAR,7.2,Aged 25-34,Men
456,2017 APR,6.9,Aged 25-34,Men
457,2017 MAY,6.7,Aged 25-34,Men
458,2017 JUN,6.6,Aged 25-34,Men
459,2017 JUL,6.7,Aged 25-34,Men
460,2017 AUG,6.6,Aged 25-34,Men
461,2017 SEP,6.8,Aged 25-34,Men
462,2017 OCT,6.7,Aged 25-34,Men
463,2017 NOV,6.7,Aged 25-34,Men
464,2017 DEC,6.8,Aged 25-34,Men
465,2018 JAN,6.8,Aged 25-34,Men
466,2018 FEB,7.1,Aged 25-34,Men
467,2018 MAR,6.9,Aged 25-34,Men
468,2018 APR,6.8,Aged 25-34,Men
469,2018 MAY,6.8,Aged 25-34,Men
470,2018 JUN,7.1,Aged 25-34,Men
471,2018 JUL,7.2,Aged 25-34,Men
472,2018 AUG,7.0,Aged 25-34,Men
473,2018 SEP,7.0,Aged 25-34,Men
474,2018 OCT,6.8,Aged 25-34,Men
475,2018 NOV,6.6,Aged 25-34,Men
476,2018 DEC,6.8,Aged 25-34,Men
477,2019 JAN,6.7,Aged 25-34,Men
478,2019 FEB,7.0,Aged 25-34,Men
479,2019 MAR,6.7,Aged 25-34,Men
480,2019 APR,6.6,Aged 25-34,Men
481,2019 MAY,6.9,Aged 25-34,Men
482,2019 JUN,6.9,Aged 25-34,Men
483,2019 JUL,6.8,Aged 25-34,Men
484,2019 AUG,6.5,Aged 25-34,Men
485,2019 SEP,6.8,Aged 25-34,Men
486,2019 OCT,6.4,Aged 25-34,Men
487,2019 NOV,6.8,Aged 25-34,Men
488,2019 DEC,6.6,Aged 25-34,Men
489,2020 JAN,6.6,Aged 25-34,Men
490,2020 FEB,6.9,Aged 25-34,Men
491,2020 MAR,7.5,Aged 25-34,Men
492,2020 APR,7.6,Aged 25-34,Men
493,2020 MAY,7.2,Aged 25-34,Men
494,2020 JUN,6.8,Aged 25-34,Men
495,2020 JUL,7.3,Aged 25-34,Men
496,2020 AUG,7.8,Aged 25-34,Men
497,2020 SEP,7.9,Aged 25-34,Men
498,2020 OCT,8.0,Aged 25-34,Men
499,2020 NOV,8.1,Aged 25-34,Men
500,2020 DEC,8.4,Aged 25-34,Men
501,2021 JAN,8.3,Aged 25-34,Men
502,2021 FEB,8.6,Aged 25-34,Men
503,2021 MAR,8.4,Aged 25-34,Men
504,2021 APR,8.3,Aged 25-34,Men
505,2021 MAY,8.0,Aged 25-34,Men
506,2021 JUN,8.1,Aged 25-34,Men
507,2021 JUL,8.4,Aged 25-34,Men
508,2021 AUG,8.2,Aged 25-34,Men
509,2021 SEP,7.9,Aged 25-34,Men
510,2021 OCT,8.3,Aged 25-34,Men
511,2021 NOV,8.2,Aged 25-34,Men
512,2021 DEC,8.2,Aged 25-34,Men
513,2022 JAN,8.1,Aged 25-34,Men
514,2022 FEB,7.9,Aged 25-34,Men
515,2022 MAR,8.4,Aged 25-34,Men
516,2022 APR,8.1,Aged 25-34,Men
517,2022 MAY,8.6,Aged 25-34,Men
518,2022 JUN,9.1,Aged 25-34,Men
519,2022 JUL,9.0,Aged 25-34,Men
520,2022 AUG,8.9,Aged 25-34,Men
521,2022 SEP,8.5,Aged 25-34,Men
522,2022 OCT,8.5,Aged 25-34,Men
523,2022 NOV,8.8,Aged 25-34,Men
524,2022 DEC,8.9,Aged 25-34,Men
525,2023 JAN,8.6,Aged 25-34,Men
526,2023 FEB,8.0,Aged 25-34,Men
527,2023 MAR,7.9,Aged 25-34,Men
528,2023 APR,7.7,Aged 25-34,Men
529,2023 MAY,7.9,Aged 25-34,Men
156,1992 APR,22.9,Aged 35-49,Men
157,1992 MAY,22.8,Aged 35-49,Men
158,1992 JUN,22.9,Aged 35-49,Men
159,1992 JUL,23.1,Aged 35-49,Men
160,1992 AUG,22.9,Aged 35-49,Men
161,1992 SEP,22.8,Aged 35-49,Men
162,1992 OCT,22.7,Aged 35-49,Men
163,1992 NOV,22.8,Aged 35-49,Men
164,1992 DEC,22.9,Aged 35-49,Men
165,1993 JAN,23.0,Aged 35-49,Men
166,1993 FEB,23.2,Aged 35-49,Men
167,1993 MAR,23.1,Aged 35-49,Men
168,1993 APR,23.1,Aged 35-49,Men
169,1993 MAY,22.9,Aged 35-49,Men
170,1993 JUN,22.8,Aged 35-49,Men
171,1993 JUL,22.6,Aged 35-49,Men
172,1993 AUG,22.4,Aged 35-49,Men
173,1993 SEP,22.6,Aged 35-49,Men
174,1993 OCT,22.8,Aged 35-49,Men
175,1993 NOV,22.9,Aged 35-49,Men
176,1993 DEC,22.9,Aged 35-49,Men
177,1994 JAN,22.9,Aged 35-49,Men
178,1994 FEB,22.9,Aged 35-49,Men
179,1994 MAR,22.9,Aged 35-49,Men
180,1994 APR,23.1,Aged 35-49,Men
181,1994 MAY,23.1,Aged 35-49,Men
182,1994 JUN,23.1,Aged 35-49,Men
183,1994 JUL,23.3,Aged 35-49,Men
184,1994 AUG,23.4,Aged 35-49,Men
185,1994 SEP,23.6,Aged 35-49,Men
186,1994 OCT,23.7,Aged 35-49,Men
187,1994 NOV,23.7,Aged 35-49,Men
188,1994 DEC,23.7,Aged 35-49,Men
189,1995 JAN,23.6,Aged 35-49,Men
190,1995 FEB,23.7,Aged 35-49,Men
191,1995 MAR,23.5,Aged 35-49,Men
192,1995 APR,23.4,Aged 35-49,Men
193,1995 MAY,23.2,Aged 35-49,Men
194,1995 JUN,23.5,Aged 35-49,Men
195,1995 JUL,23.6,Aged 35-49,Men
196,1995 AUG,23.6,Aged 35-49,Men
197,1995 SEP,23.4,Aged 35-49,Men
198,1995 OCT,23.4,Aged 35-49,Men
199,1995 NOV,23.0,Aged 35-49,Men
200,1995 DEC,22.8,Aged 35-49,Men
201,1996 JAN,22.8,Aged 35-49,Men
202,1996 FEB,22.8,Aged 35-49,Men
203,1996 MAR,22.7,Aged 35-49,Men
204,1996 APR,22.9,Aged 35-49,Men
205,1996 MAY,22.8,Aged 35-49,Men
206,1996 JUN,23.1,Aged 35-49,Men
207,1996 JUL,23.1,Aged 35-49,Men
208,1996 AUG,23.3,Aged 35-49,Men
209,1996 SEP,23.1,Aged 35-49,Men
210,1996 OCT,22.9,Aged 35-49,Men
211,1996 NOV,22.7,Aged 35-49,Men
212,1996 DEC,22.9,Aged 35-49,Men
213,1997 JAN,22.9,Aged 35-49,Men
214,1997 FEB,23.1,Aged 35-49,Men
215,1997 MAR,23.2,Aged 35-49,Men
216,1997 APR,23.1,Aged 35-49,Men
217,1997 MAY,23.0,Aged 35-49,Men
