,Date,Location,Inactivity Type,Value,Total Population,Inactive,Total Economically Inactive,Inactive Pct
924,2015-03,Inverclyde,Long-term sick,4400.0,50900.0,0.08644400785854617,12700.0,0.24950884086444008
925,2015-03,Inverclyde,Economically Discouraged,0.0,50900.0,0.0,12700.0,0.24950884086444008
926,2015-03,Inverclyde,Retired,2100.0,50900.0,0.0412573673870334,12700.0,0.24950884086444008
927,2015-03,Inverclyde,Other,900.0,50900.0,0.01768172888015717,12700.0,0.24950884086444008
929,2015-06,Inverclyde,Student,2800.0,50600.0,0.05533596837944664,13300.0,0.2628458498023715
930,2015-06,Inverclyde,Looking after family/home,2200.0,50600.0,0.043478260869565216,13300.0,0.2628458498023715
931,2015-06,Inverclyde,Temporary sick,0.0,50600.0,0.0,13300.0,0.2628458498023715
932,2015-06,Inverclyde,Long-term sick,4800.0,50600.0,0.09486166007905138,13300.0,0.2628458498023715
933,2015-06,Inverclyde,Economically Discouraged,0.0,50600.0,0.0,13300.0,0.2628458498023715
934,2015-06,Inverclyde,Retired,2300.0,50600.0,0.045454545454545456,13300.0,0.2628458498023715
935,2015-06,Inverclyde,Other,600.0,50600.0,0.011857707509881422,13300.0,0.2628458498023715
937,2015-09,Inverclyde,Student,2700.0,50100.0,0.05389221556886228,13200.0,0.2634730538922156
938,2015-09,Inverclyde,Looking after family/home,2200.0,50100.0,0.043912175648702596,13200.0,0.2634730538922156
939,2015-09,Inverclyde,Temporary sick,0.0,50100.0,0.0,13200.0,0.2634730538922156
940,2015-09,Inverclyde,Long-term sick,4900.0,50100.0,0.09780439121756487,13200.0,0.2634730538922156
941,2015-09,Inverclyde,Economically Discouraged,0.0,50100.0,0.0,13200.0,0.2634730538922156
942,2015-09,Inverclyde,Retired,2300.0,50100.0,0.04590818363273453,13200.0,0.2634730538922156
943,2015-09,Inverclyde,Other,0.0,50100.0,0.0,13200.0,0.2634730538922156
945,2015-12,Inverclyde,Student,2500.0,50000.0,0.05,13100.0,0.262
946,2015-12,Inverclyde,Looking after family/home,2200.0,50000.0,0.044,13100.0,0.262
947,2015-12,Inverclyde,Temporary sick,0.0,50000.0,0.0,13100.0,0.262
948,2015-12,Inverclyde,Long-term sick,5100.0,50000.0,0.102,13100.0,0.262
949,2015-12,Inverclyde,Economically Discouraged,0.0,50000.0,0.0,13100.0,0.262
950,2015-12,Inverclyde,Retired,2200.0,50000.0,0.044,13100.0,0.262
951,2015-12,Inverclyde,Other,600.0,50000.0,0.012,13100.0,0.262
953,2016-03,Inverclyde,Student,2500.0,49900.0,0.050100200400801605,13000.0,0.2605210420841683
954,2016-03,Inverclyde,Looking after family/home,2000.0,49900.0,0.04008016032064128,13000.0,0.2605210420841683
955,2016-03,Inverclyde,Temporary sick,0.0,49900.0,0.0,13000.0,0.2605210420841683
956,2016-03,Inverclyde,Long-term sick,5300.0,49900.0,0.1062124248496994,13000.0,0.2605210420841683
957,2016-03,Inverclyde,Economically Discouraged,0.0,49900.0,0.0,13000.0,0.2605210420841683
958,2016-03,Inverclyde,Retired,2200.0,49900.0,0.04408817635270541,13000.0,0.2605210420841683
959,2016-03,Inverclyde,Other,700.0,49900.0,0.014028056112224449,13000.0,0.2605210420841683
961,2016-06,Inverclyde,Student,2700.0,49300.0,0.05476673427991886,12400.0,0.2515212981744422
962,2016-06,Inverclyde,Looking after family/home,1900.0,49300.0,0.038539553752535496,12400.0,0.2515212981744422
963,2016-06,Inverclyde,Temporary sick,0.0,49300.0,0.0,12400.0,0.2515212981744422
964,2016-06,Inverclyde,Long-term sick,4900.0,49300.0,0.09939148073022312,12400.0,0.2515212981744422
965,2016-06,Inverclyde,Economically Discouraged,0.0,49300.0,0.0,12400.0,0.2515212981744422
966,2016-06,Inverclyde,Retired,1800.0,49300.0,0.036511156186612576,12400.0,0.2515212981744422
967,2016-06,Inverclyde,Other,600.0,49300.0,0.012170385395537525,12400.0,0.2515212981744422
969,2016-09,Inverclyde,Student,2200.0,49300.0,0.04462474645030426,12400.0,0.2515212981744422
970,2016-09,Inverclyde,Looking after family/home,2100.0,49300.0,0.04259634888438134,12400.0,0.2515212981744422
971,2016-09,Inverclyde,Temporary sick,0.0,49300.0,0.0,12400.0,0.2515212981744422
972,2016-09,Inverclyde,Long-term sick,4900.0,49300.0,0.09939148073022312,12400.0,0.2515212981744422
973,2016-09,Inverclyde,Economically Discouraged,0.0,49300.0,0.0,12400.0,0.2515212981744422
974,2016-09,Inverclyde,Retired,1800.0,49300.0,0.036511156186612576,12400.0,0.2515212981744422
975,2016-09,Inverclyde,Other,1000.0,49300.0,0.02028397565922921,12400.0,0.2515212981744422
977,2016-12,Inverclyde,Student,2400.0,49100.0,0.048879837067209775,12500.0,0.2545824847250509
978,2016-12,Inverclyde,Looking after family/home,2000.0,49100.0,0.04073319755600815,12500.0,0.2545824847250509
979,2016-12,Inverclyde,Temporary sick,0.0,49100.0,0.0,12500.0,0.2545824847250509
980,2016-12,Inverclyde,Long-term sick,5000.0,49100.0,0.10183299389002037,12500.0,0.2545824847250509
981,2016-12,Inverclyde,Economically Discouraged,0.0,49100.0,0.0,12500.0,0.2545824847250509
982,2016-12,Inverclyde,Retired,1800.0,49100.0,0.03665987780040733,12500.0,0.2545824847250509
983,2016-12,Inverclyde,Other,800.0,49100.0,0.016293279022403257,12500.0,0.2545824847250509
985,2017-03,Inverclyde,Student,2400.0,49300.0,0.0486815415821501,11900.0,0.2413793103448276
986,2017-03,Inverclyde,Looking after family/home,1700.0,49300.0,0.034482758620689655,11900.0,0.2413793103448276
987,2017-03,Inverclyde,Temporary sick,0.0,49300.0,0.0,11900.0,0.2413793103448276
988,2017-03,Inverclyde,Long-term sick,4700.0,49300.0,0.09533468559837728,11900.0,0.2413793103448276
989,2017-03,Inverclyde,Economically Discouraged,0.0,49300.0,0.0,11900.0,0.2413793103448276
990,2017-03,Inverclyde,Retired,1800.0,49300.0,0.036511156186612576,11900.0,0.2413793103448276
991,2017-03,Inverclyde,Other,900.0,49300.0,0.018255578093306288,11900.0,0.2413793103448276
993,2017-06,Inverclyde,Student,2100.0,49100.0,0.04276985743380855,11500.0,0.23421588594704684
994,2017-06,Inverclyde,Looking after family/home,1700.0,49100.0,0.034623217922606926,11500.0,0.23421588594704684
995,2017-06,Inverclyde,Temporary sick,0.0,49100.0,0.0,11500.0,0.23421588594704684
996,2017-06,Inverclyde,Long-term sick,4800.0,49100.0,0.09775967413441955,11500.0,0.23421588594704684
997,2017-06,Inverclyde,Economically Discouraged,0.0,49100.0,0.0,11500.0,0.23421588594704684
998,2017-06,Inverclyde,Retired,1600.0,49100.0,0.032586558044806514,11500.0,0.23421588594704684
999,2017-06,Inverclyde,Other,1000.0,49100.0,0.020366598778004074,11500.0,0.23421588594704684
1001,2017-09,Inverclyde,Student,2300.0,49000.0,0.04693877551020408,10900.0,0.22244897959183674
1002,2017-09,Inverclyde,Looking after family/home,1800.0,49000.0,0.036734693877551024,10900.0,0.22244897959183674
1003,2017-09,Inverclyde,Temporary sick,0.0,49000.0,0.0,10900.0,0.22244897959183674
1004,2017-09,Inverclyde,Long-term sick,4800.0,49000.0,0.09795918367346938,10900.0,0.22244897959183674
1005,2017-09,Inverclyde,Economically Discouraged,0.0,49000.0,0.0,10900.0,0.22244897959183674
1006,2017-09,Inverclyde,Retired,1000.0,49000.0,0.02040816326530612,10900.0,0.22244897959183674
1007,2017-09,Inverclyde,Other,700.0,49000.0,0.014285714285714285,10900.0,0.22244897959183674
1009,2017-12,Inverclyde,Student,2300.0,48800.0,0.0471311475409836,11100.0,0.22745901639344263
1010,2017-12,Inverclyde,Looking after family/home,2000.0,48800.0,0.040983606557377046,11100.0,0.22745901639344263
1011,2017-12,Inverclyde,Temporary sick,0.0,48800.0,0.0,11100.0,0.22745901639344263
1012,2017-12,Inverclyde,Long-term sick,4900.0,48800.0,0.10040983606557377,11100.0,0.22745901639344263
1013,2017-12,Inverclyde,Economically Discouraged,0.0,48800.0,0.0,11100.0,0.22745901639344263
1014,2017-12,Inverclyde,Retired,1100.0,48800.0,0.022540983606557378,11100.0,0.22745901639344263
1015,2017-12,Inverclyde,Other,700.0,48800.0,0.014344262295081968,11100.0,0.22745901639344263
1017,2018-03,Inverclyde,Student,2500.0,48700.0,0.0513347022587269,12300.0,0.25256673511293637
1018,2018-03,Inverclyde,Looking after family/home,2200.0,48700.0,0.045174537987679675,12300.0,0.25256673511293637
1019,2018-03,Inverclyde,Temporary sick,0.0,48700.0,0.0,12300.0,0.25256673511293637
1020,2018-03,Inverclyde,Long-term sick,5700.0,48700.0,0.11704312114989733,12300.0,0.25256673511293637
1021,2018-03,Inverclyde,Economically Discouraged,0.0,48700.0,0.0,12300.0,0.25256673511293637
1022,2018-03,Inverclyde,Retired,1100.0,48700.0,0.022587268993839837,12300.0,0.25256673511293637
1023,2018-03,Inverclyde,Other,700.0,48700.0,0.014373716632443531,12300.0,0.25256673511293637
1025,2018-06,Inverclyde,Student,2200.0,48900.0,0.044989775051124746,11700.0,0.2392638036809816
1026,2018-06,Inverclyde,Looking after family/home,2200.0,48900.0,0.044989775051124746,11700.0,0.2392638036809816
1027,2018-06,Inverclyde,Temporary sick,0.0,48900.0,0.0,11700.0,0.2392638036809816
1028,2018-06,Inverclyde,Long-term sick,5300.0,48900.0,0.1083844580777096,11700.0,0.2392638036809816
1029,2018-06,Inverclyde,Economically Discouraged,0.0,48900.0,0.0,11700.0,0.2392638036809816
1030,2018-06,Inverclyde,Retired,900.0,48900.0,0.018404907975460124,11700.0,0.2392638036809816
1031,2018-06,Inverclyde,Other,800.0,48900.0,0.016359918200409,11700.0,0.2392638036809816
1033,2018-09,Inverclyde,Student,2600.0,48700.0,0.053388090349075976,11800.0,0.24229979466119098
1034,2018-09,Inverclyde,Looking after family/home,1800.0,48700.0,0.03696098562628337,11800.0,0.24229979466119098
1035,2018-09,Inverclyde,Temporary sick,0.0,48700.0,0.0,11800.0,0.24229979466119098
1036,2018-09,Inverclyde,Long-term sick,5100.0,48700.0,0.10472279260780287,11800.0,0.24229979466119098
1037,2018-09,Inverclyde,Economically Discouraged,0.0,48700.0,0.0,11800.0,0.24229979466119098
1038,2018-09,Inverclyde,Retired,1400.0,48700.0,0.028747433264887063,11800.0,0.24229979466119098
1039,2018-09,Inverclyde,Other,800.0,48700.0,0.01642710472279261,11800.0,0.24229979466119098
1041,2018-12,Inverclyde,Student,2000.0,48500.0,0.041237113402061855,10900.0,0.22474226804123712
1042,2018-12,Inverclyde,Looking after family/home,1700.0,48500.0,0.03505154639175258,10900.0,0.22474226804123712
1043,2018-12,Inverclyde,Temporary sick,0.0,48500.0,0.0,10900.0,0.22474226804123712
1044,2018-12,Inverclyde,Long-term sick,4700.0,48500.0,0.09690721649484536,10900.0,0.22474226804123712
1045,2018-12,Inverclyde,Economically Discouraged,0.0,48500.0,0.0,10900.0,0.22474226804123712
1046,2018-12,Inverclyde,Retired,1400.0,48500.0,0.0288659793814433,10900.0,0.22474226804123712
1047,2018-12,Inverclyde,Other,1000.0,48500.0,0.020618556701030927,10900.0,0.22474226804123712
1049,2019-03,Inverclyde,Student,1900.0,48400.0,0.03925619834710744,10900.0,0.22520661157024793
1050,2019-03,Inverclyde,Looking after family/home,1700.0,48400.0,0.03512396694214876,10900.0,0.22520661157024793
1051,2019-03,Inverclyde,Temporary sick,0.0,48400.0,0.0,10900.0,0.22520661157024793
1052,2019-03,Inverclyde,Long-term sick,4400.0,48400.0,0.09090909090909091,10900.0,0.22520661157024793
1053,2019-03,Inverclyde,Economically Discouraged,0.0,48400.0,0.0,10900.0,0.22520661157024793
1054,2019-03,Inverclyde,Retired,1600.0,48400.0,0.03305785123966942,10900.0,0.22520661157024793
1055,2019-03,Inverclyde,Other,900.0,48400.0,0.01859504132231405,10900.0,0.22520661157024793
1057,2019-06,Inverclyde,Student,2500.0,47900.0,0.05219206680584551,11900.0,0.24843423799582465
1058,2019-06,Inverclyde,Looking after family/home,1900.0,47900.0,0.03966597077244259,11900.0,0.24843423799582465
1059,2019-06,Inverclyde,Temporary sick,0.0,47900.0,0.0,11900.0,0.24843423799582465
1060,2019-06,Inverclyde,Long-term sick,4800.0,47900.0,0.10020876826722339,11900.0,0.24843423799582465
1061,2019-06,Inverclyde,Economically Discouraged,0.0,47900.0,0.0,11900.0,0.24843423799582465
1062,2019-06,Inverclyde,Retired,1900.0,47900.0,0.03966597077244259,11900.0,0.24843423799582465
1063,2019-06,Inverclyde,Other,600.0,47900.0,0.012526096033402923,11900.0,0.24843423799582465
1065,2019-09,Inverclyde,Student,2300.0,47700.0,0.04821802935010482,11900.0,0.24947589098532494
1066,2019-09,Inverclyde,Looking after family/home,2000.0,47700.0,0.041928721174004195,11900.0,0.24947589098532494
1067,2019-09,Inverclyde,Temporary sick,0.0,47700.0,0.0,11900.0,0.24947589098532494
1068,2019-09,Inverclyde,Long-term sick,5200.0,47700.0,0.1090146750524109,11900.0,0.24947589098532494
1069,2019-09,Inverclyde,Economically Discouraged,0.0,47700.0,0.0,11900.0,0.24947589098532494
1070,2019-09,Inverclyde,Retired,1600.0,47700.0,0.033542976939203356,11900.0,0.24947589098532494
1071,2019-09,Inverclyde,Other,700.0,47700.0,0.014675052410901468,11900.0,0.24947589098532494
1073,2019-12,Inverclyde,Student,2500.0,47700.0,0.05241090146750524,13200.0,0.27672955974842767
1074,2019-12,Inverclyde,Looking after family/home,2300.0,47700.0,0.04821802935010482,13200.0,0.27672955974842767
1075,2019-12,Inverclyde,Temporary sick,0.0,47700.0,0.0,13200.0,0.27672955974842767
1076,2019-12,Inverclyde,Long-term sick,5500.0,47700.0,0.11530398322851153,13200.0,0.27672955974842767
1077,2019-12,Inverclyde,Economically Discouraged,0.0,47700.0,0.0,13200.0,0.27672955974842767
1078,2019-12,Inverclyde,Retired,2100.0,47700.0,0.0440251572327044,13200.0,0.27672955974842767
1079,2019-12,Inverclyde,Other,700.0,47700.0,0.014675052410901468,13200.0,0.27672955974842767
1081,2020-03,Inverclyde,Student,2100.0,47300.0,0.04439746300211417,12900.0,0.2727272727272727
1082,2020-03,Inverclyde,Looking after family/home,2600.0,47300.0,0.05496828752642706,12900.0,0.2727272727272727
1083,2020-03,Inverclyde,Temporary sick,0.0,47300.0,0.0,12900.0,0.2727272727272727
1084,2020-03,Inverclyde,Long-term sick,5400.0,47300.0,0.11416490486257928,12900.0,0.2727272727272727
1085,2020-03,Inverclyde,Economically Discouraged,0.0,47300.0,0.0,12900.0,0.2727272727272727
1086,2020-03,Inverclyde,Retired,1800.0,47300.0,0.03805496828752643,12900.0,0.2727272727272727
1087,2020-03,Inverclyde,Other,600.0,47300.0,0.012684989429175475,12900.0,0.2727272727272727
1089,2020-06,Inverclyde,Student,1800.0,47700.0,0.03773584905660377,13500.0,0.2830188679245283
1090,2020-06,Inverclyde,Looking after family/home,2300.0,47700.0,0.04821802935010482,13500.0,0.2830188679245283
1091,2020-06,Inverclyde,Temporary sick,0.0,47700.0,0.0,13500.0,0.2830188679245283
1092,2020-06,Inverclyde,Long-term sick,5700.0,47700.0,0.11949685534591195,13500.0,0.2830188679245283
1093,2020-06,Inverclyde,Economically Discouraged,0.0,47700.0,0.0,13500.0,0.2830188679245283
1094,2020-06,Inverclyde,Retired,2300.0,47700.0,0.04821802935010482,13500.0,0.2830188679245283
1095,2020-06,Inverclyde,Other,900.0,47700.0,0.018867924528301886,13500.0,0.2830188679245283
1097,2020-09,Inverclyde,Student,2300.0,47800.0,0.04811715481171548,14000.0,0.2928870292887029
1098,2020-09,Inverclyde,Looking after family/home,2000.0,47800.0,0.04184100418410042,14000.0,0.2928870292887029
1099,2020-09,Inverclyde,Temporary sick,0.0,47800.0,0.0,14000.0,0.2928870292887029
1100,2020-09,Inverclyde,Long-term sick,5400.0,47800.0,0.11297071129707113,14000.0,0.2928870292887029
1101,2020-09,Inverclyde,Economically Discouraged,500.0,47800.0,0.010460251046025104,14000.0,0.2928870292887029
1102,2020-09,Inverclyde,Retired,2300.0,47800.0,0.04811715481171548,14000.0,0.2928870292887029
1103,2020-09,Inverclyde,Other,1100.0,47800.0,0.02301255230125523,14000.0,0.2928870292887029
1105,2020-12,Inverclyde,Student,2700.0,47400.0,0.056962025316455694,13500.0,0.2848101265822785
1106,2020-12,Inverclyde,Looking after family/home,1500.0,47400.0,0.03164556962025317,13500.0,0.2848101265822785
1107,2020-12,Inverclyde,Temporary sick,0.0,47400.0,0.0,13500.0,0.2848101265822785
1108,2020-12,Inverclyde,Long-term sick,5200.0,47400.0,0.10970464135021098,13500.0,0.2848101265822785
1109,2020-12,Inverclyde,Economically Discouraged,700.0,47400.0,0.014767932489451477,13500.0,0.2848101265822785
1110,2020-12,Inverclyde,Retired,1900.0,47400.0,0.04008438818565401,13500.0,0.2848101265822785
1111,2020-12,Inverclyde,Other,1100.0,47400.0,0.023206751054852322,13500.0,0.2848101265822785
1113,2021-03,Inverclyde,Student,2500.0,47700.0,0.05241090146750524,12600.0,0.2641509433962264
1114,2021-03,Inverclyde,Looking after family/home,1100.0,47700.0,0.023060796645702306,12600.0,0.2641509433962264
1115,2021-03,Inverclyde,Temporary sick,0.0,47700.0,0.0,12600.0,0.2641509433962264
1116,2021-03,Inverclyde,Long-term sick,4900.0,47700.0,0.10272536687631027,12600.0,0.2641509433962264
1117,2021-03,Inverclyde,Economically Discouraged,800.0,47700.0,0.016771488469601678,12600.0,0.2641509433962264
1118,2021-03,Inverclyde,Retired,1900.0,47700.0,0.039832285115303984,12600.0,0.2641509433962264
1119,2021-03,Inverclyde,Other,1100.0,47700.0,0.023060796645702306,12600.0,0.2641509433962264
1121,2021-06,Inverclyde,Student,2700.0,47000.0,0.0574468085106383,11800.0,0.251063829787234
1122,2021-06,Inverclyde,Looking after family/home,1000.0,47000.0,0.02127659574468085,11800.0,0.251063829787234
1123,2021-06,Inverclyde,Temporary sick,0.0,47000.0,0.0,11800.0,0.251063829787234
1124,2021-06,Inverclyde,Long-term sick,4500.0,47000.0,0.09574468085106383,11800.0,0.251063829787234
1125,2021-06,Inverclyde,Economically Discouraged,600.0,47000.0,0.01276595744680851,11800.0,0.251063829787234
1126,2021-06,Inverclyde,Retired,1600.0,47000.0,0.03404255319148936,11800.0,0.251063829787234
1127,2021-06,Inverclyde,Other,1100.0,47000.0,0.023404255319148935,11800.0,0.251063829787234
1129,2021-09,Inverclyde,Student,2100.0,47300.0,0.04439746300211417,10900.0,0.23044397463002114
1130,2021-09,Inverclyde,Looking after family/home,800.0,47300.0,0.016913319238900635,10900.0,0.23044397463002114
1131,2021-09,Inverclyde,Temporary sick,0.0,47300.0,0.0,10900.0,0.23044397463002114
1132,2021-09,Inverclyde,Long-term sick,4700.0,47300.0,0.09936575052854123,10900.0,0.23044397463002114
1133,2021-09,Inverclyde,Economically Discouraged,0.0,47300.0,0.0,10900.0,0.23044397463002114
1134,2021-09,Inverclyde,Retired,1800.0,47300.0,0.03805496828752643,10900.0,0.23044397463002114
1135,2021-09,Inverclyde,Other,1000.0,47300.0,0.021141649048625793,10900.0,0.23044397463002114
1137,2021-12,Inverclyde,Student,2500.0,46900.0,0.053304904051172705,10100.0,0.21535181236673773
1138,2021-12,Inverclyde,Looking after family/home,600.0,46900.0,0.01279317697228145,10100.0,0.21535181236673773
1139,2021-12,Inverclyde,Temporary sick,0.0,46900.0,0.0,10100.0,0.21535181236673773
1140,2021-12,Inverclyde,Long-term sick,3800.0,46900.0,0.08102345415778252,10100.0,0.21535181236673773
1141,2021-12,Inverclyde,Economically Discouraged,0.0,46900.0,0.0,10100.0,0.21535181236673773
1142,2021-12,Inverclyde,Retired,1800.0,46900.0,0.03837953091684435,10100.0,0.21535181236673773
1143,2021-12,Inverclyde,Other,1200.0,46900.0,0.0255863539445629,10100.0,0.21535181236673773
1145,2022-03,Inverclyde,Student,2600.0,46800.0,0.05555555555555555,10500.0,0.22435897435897437
1146,2022-03,Inverclyde,Looking after family/home,600.0,46800.0,0.01282051282051282,10500.0,0.22435897435897437
1147,2022-03,Inverclyde,Temporary sick,0.0,46800.0,0.0,10500.0,0.22435897435897437
1148,2022-03,Inverclyde,Long-term sick,4400.0,46800.0,0.09401709401709402,10500.0,0.22435897435897437
1149,2022-03,Inverclyde,Economically Discouraged,0.0,46800.0,0.0,10500.0,0.22435897435897437
1150,2022-03,Inverclyde,Retired,1700.0,46800.0,0.03632478632478633,10500.0,0.22435897435897437
1151,2022-03,Inverclyde,Other,1200.0,46800.0,0.02564102564102564,10500.0,0.22435897435897437
1153,2022-06,Inverclyde,Student,2600.0,46900.0,0.05543710021321962,10500.0,0.22388059701492538
1154,2022-06,Inverclyde,Looking after family/home,800.0,46900.0,0.017057569296375266,10500.0,0.22388059701492538
1155,2022-06,Inverclyde,Temporary sick,0.0,46900.0,0.0,10500.0,0.22388059701492538
1156,2022-06,Inverclyde,Long-term sick,4700.0,46900.0,0.10021321961620469,10500.0,0.22388059701492538
1157,2022-06,Inverclyde,Economically Discouraged,0.0,46900.0,0.0,10500.0,0.22388059701492538
1158,2022-06,Inverclyde,Retired,1500.0,46900.0,0.031982942430703626,10500.0,0.22388059701492538
1159,2022-06,Inverclyde,Other,900.0,46900.0,0.019189765458422176,10500.0,0.22388059701492538
1161,2022-09,Inverclyde,Student,2800.0,46200.0,0.06060606060606061,10000.0,0.21645021645021645
1162,2022-09,Inverclyde,Looking after family/home,600.0,46200.0,0.012987012987012988,10000.0,0.21645021645021645
1163,2022-09,Inverclyde,Temporary sick,0.0,46200.0,0.0,10000.0,0.21645021645021645
1164,2022-09,Inverclyde,Long-term sick,4300.0,46200.0,0.09307359307359307,10000.0,0.21645021645021645
1165,2022-09,Inverclyde,Economically Discouraged,0.0,46200.0,0.0,10000.0,0.21645021645021645
1166,2022-09,Inverclyde,Retired,1300.0,46200.0,0.02813852813852814,10000.0,0.21645021645021645
1167,2022-09,Inverclyde,Other,1000.0,46200.0,0.021645021645021644,10000.0,0.21645021645021645
1169,2022-12,Inverclyde,Student,2100.0,46600.0,0.045064377682403435,10100.0,0.2167381974248927
1170,2022-12,Inverclyde,Looking after family/home,700.0,46600.0,0.015021459227467811,10100.0,0.2167381974248927
1171,2022-12,Inverclyde,Temporary sick,0.0,46600.0,0.0,10100.0,0.2167381974248927
1172,2022-12,Inverclyde,Long-term sick,5100.0,46600.0,0.10944206008583691,10100.0,0.2167381974248927
1173,2022-12,Inverclyde,Economically Discouraged,0.0,46600.0,0.0,10100.0,0.2167381974248927
1174,2022-12,Inverclyde,Retired,1300.0,46600.0,0.027896995708154508,10100.0,0.2167381974248927
1175,2022-12,Inverclyde,Other,900.0,46600.0,0.019313304721030045,10100.0,0.2167381974248927
1177,2023-03,Inverclyde,Student,2500.0,46500.0,0.053763440860215055,10400.0,0.22365591397849463
1178,2023-03,Inverclyde,Looking after family/home,800.0,46500.0,0.017204301075268817,10400.0,0.22365591397849463
1179,2023-03,Inverclyde,Temporary sick,0.0,46500.0,0.0,10400.0,0.22365591397849463
1180,2023-03,Inverclyde,Long-term sick,4900.0,46500.0,0.1053763440860215,10400.0,0.22365591397849463
1181,2023-03,Inverclyde,Economically Discouraged,0.0,46500.0,0.0,10400.0,0.22365591397849463
1182,2023-03,Inverclyde,Retired,1100.0,46500.0,0.023655913978494623,10400.0,0.22365591397849463
1183,2023-03,Inverclyde,Other,1000.0,46500.0,0.021505376344086023,10400.0,0.22365591397849463
